"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"1756035318"	"3918296512"	"1872"	"Philadelphia in Lydien mit seiner Umgebung"	""	"Berlin : Lith. Wilhelm Greve"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5635"	"4:KTA"	""	
"174873573X"	"3868319093"	"1872"	"Karta Srednej Azìi"	""	"[St. Pétersbourg] : [Voenno Topografičeskom Depot]"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 8712"	"1:KTA"	""	
"1742823017"	"3825681289"	"1872"	"[Karten zu Geoges terrot exploration archéologique de la Galatie et de la Bytinie]"	""	"Paris"	"1 Karte auf 7 Blättern"	""	""	"Revision IIIC 2020"	""	""	"Kart. D 5509"	"4:KTA"	""	
"1725983605"	"3733530691"	"1872"	"Vorder-Asien"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 3916"	"1:KTA"	""	
"1725983605"	"3733530705"	"1872"	"Vorder-Asien"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 3916<a>"	"4:KTA"	""	
"1670038319"	"3497288276"	"1872"	"Routes in Persia in continuation of the survey of Aderbeijan in the environs of Ecbatana"	""	"Berlin : Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 9280<a>"	"1:KTA"	""	
"1670038106"	"3497287822"	"1872"	"Routes in Persia in continuation of the survey of Aderbeijan in the environs of Ecbatana"	""	"Berlin : Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 9280"	"1:KTA"	""	
"785954651"	"1474437281"	"1872"	"Karta srednej Azii"	""	"[Sankt Petersburg]"	"1 Kt."	"74.21$jAsien$XGeographie"	"104253746: Mittelasien ; ID: gnd/4039661-7; 106226711: Mittlerer Osten ; ID: gnd/4039755-5"	""	""	""	"Kart. D 8712"	"1:KTA"	""	
"326747885"	"474657124"	"1872"	"Anaṭolu ḫarīṭası : Prusya Erkān-i ḥarbīye ümerāsından Moltke we-Kipert nāmḏātlarıñ aḫḏ we-ters≤im etdikleri Anaṭolu ḫarīṭası bu defʿa erkān-i ḥarbīye dāʾiresinde iki miṯli tewsīʿ we-baʿḍ-i maḥalleri mümkün mertebe taṣḥīḥ olunaraq tersīm birle lis≤an-i türkīye terǧeme olunaraq ṭabʿ olunmušdur"	""	"[Istanbul] : Großer Generalstab"	"1 Kt."	""	""	"Ex Libris Süßheim, 1939"	""	""	"Kart. D 5147"	"1:KTA"	""	
"1760570788"	"3938769823"	"1871"	"Originalkarte vom mittleren Theil des Ser-Afschan-Thales : Umgegend von Samarkand"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 10400"	"1:KTA"	""	
"1760124346"	"3936319448"	"1871"	"Palästina"	"Raaz, C."	"Weimar : Photo-Lithographisches Institut"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 7030"	"1:KTA"	""	
"1724462261"	"3723910750"	"1871"	"Carta dell' Arabia Petrea e della Sinatica : per servire di illustrazione al viaggio del Marchese G. Arconati Visconti"	""	"[Torino] : [Vincenzo bona Tipografo di S.M.]"	"1 Karte"	""	""	""	""	""	"Kart. D 7958"	"1:KTA"	""	
"1724462261"	"3723910769"	"1871"	"Carta dell' Arabia Petrea e della Sinatica : per servire di illustrazione al viaggio del Marchese G. Arconati Visconti"	""	"[Torino] : [Vincenzo bona Tipografo di S.M.]"	"1 Karte"	""	""	""	""	""	"Kart. D 7958<a>"	"1:KTA"	""	
"1588297837"	"3669859381"	"1871"	"Počtovaja Karta Aziatskoj Rossii, Sibiri"	""	"S. Peterburg' : Postovym'' Departamentom''"	"1 Karte in 2 Teilen auf 2 Blättern"	""	"229784704: Russland$xAsiatischer Teil ; ID: gnd/4457321-2; 106196464: Post ; ID: gnd/4046886-0"	""	""	""	"Kart. D 2265"	"1:KTA"	""	
"332283704"	"505980630"	"1871"	"Asia Minor"	""	"London : Murray"	"1 Karte auf 2 Blättern"	"74.21$jAsien$XGeographie"	"10605726X: Anatolien ; ID: gnd/4085685-9"	""	""	""	"Kart. D 5145"	"1:KTA"	""	
"1820377024"	"420522916X"	"1870"	"Kaart over Palæstina"	""	"Aalborg : M.M. Schultz's Forlag"	"1 kort (på 4 blade)"	""	""	""	""	""	"Kart. D 7040"	"1:KTA!"	""	
"1774185458"	"3990312359"	"1870"	"Die Hochthäler der Wadis Beit Gibrin und Sur im südlichen Palaestina"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7191"	"4:KTA"	""	
"175704387X"	"3922705634"	"1870"	"Klein-Asien & Syrien nebst den westlichen Theilen von Armenien, Kurdistan & Mesopotamien"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Justus Perthes"	"1 Karte"	""	"10605726X: Anatolien ; ID: gnd/4085685-9; 104584882: Syrien ; ID: gnd/4058794-0"	""	""	""	"Kart. D 5142"	"1:KTA"	""	
"1750549581"	"3882247231"	"1870"	"Map of Northern Koordistan"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6163"	"4:KTA"	""	
"1750419750"	"3881511458"	"1870"	"Levés en Galilée : faisant suite à la carte du Liban de l'état-major français : exécutés en 1870"	""	"Paris : Dépôt de la guerre"	"1 Karte"	""	""	""	""	""	"Kart. D 7270"	"1:KTA"	""	
"1737616076"	"3791514784"	"1870"	"Karta Sinajskago polnostrova s karty anglijskago general'nago štaba po s-emkam 1868-1869 gg"	""	"S. Peterburg : Kart. zav. A. Il'ina"	"1 Karte auf 2 Blättern"	"74.19$jEuropa$XGeographie"	"196069300: Russland$xEuropäischer Teil ; ID: gnd/4406284-9"	"Nachlass Kiepert, Kiep. 2894; Revision IIIC 2023"	""	""	"Kart. D 7975"	"4:KTA"	""	
"1735548561"	"3780006812"	"1870"	"Karta Jakutskoj, Amurskoj i primorskoj oblastej"	""	"St. Petersburg : Kartografičeskoe zavedenie A. Ilʹina"	"1 Karte"	""	""	""	""	""	"Kart. D 2820"	"1:KTA"	""	
"1727652312"	"374228455X"	"1870"	"Skizze von Mekrân : dem Küstenlande von Balutschistan : nach den Recognosirungen von Goldschmid und Ross mit den jetzigen politischen Begrenzungen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 10010"	"1:KTA"	""	
"1727652312"	"3742284568"	"1870"	"Skizze von Mekrân : dem Küstenlande von Balutschistan : nach den Recognosirungen von Goldschmid und Ross mit den jetzigen politischen Begrenzungen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 10010<a>"	"4:KTA"	""	
"1726603652"	"3736158947"	"1870"	"Umgegend von Urmy in Persien"	""	""	"1 Karte"	""	""	""	""	""	"Kart. D 9741"	"4:KTA"	""	
"172607031X"	"3735189229"	"1870"	"Karien : Skizzen 1870-1888"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	""	"12 Karten"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5458"	"4:KTA"	""	
"1725564017"	"3729417983"	"1870"	"Meine Route im Ostjordanland April 1870 : vorläufige Skizze in Jerusalem"	""	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7385"	"4:KTA"	""	
"1725559218"	"3729406329"	"1870"	"Heinrich und Richard Kieperts Routen im Ostjordanlande"	""	""	"2 Karten"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7386"	"4:KTA"	""	
"1725493705"	"3729146939"	"1870"	"[Materialien zu Heinrich Kieperts Reise in Palästina]"	""	""	"21 Blätter"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7025"	"4:KTA"	""	
"1725298899"	"3727941979"	"1870"	"´Gazīrat al-'Arab h̨arītasidir"	""	"[Konstantinopel] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	"Nachlass Kiepert, Kiep. 2880; Revision IIIC 2023"	""	""	"Kart. D 7740"	"4:KTA"	""	
"101085335X"	"1741174309"	"1870"	"Wilayet Aidin"	""	"S.l."	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5388"	"4:KTA"	""	
"882043897"	"1671655648"	"1870"	"Skizze der Gegend zwischen Trapezunt und Baiburt zur Erläuterung des Zuges der Zehntausend Griechen"	"Borit, P."	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 7760"	"1:KTA"	""	
"882043897"	"184669728X"	"1870"	"Skizze der Gegend zwischen Trapezunt und Baiburt zur Erläuterung des Zuges der Zehntausend Griechen"	"Borit, P."	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 5740"	"1:KTA"	""	
"1804250627"	"4139254297"	"1869"	"Ordnance survey of the peninsula of Sinai"	"Wilson, Charles William *1836-1905* ; ID: gnd/102031215"	"Southampton : Ordnance Survey"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 7980"	"1:KTA"	""	
"1787102645"	"4043555393"	"1869"	"Karte eines Theiles von Hoch-Armenien : nach eigenen Recognoscirungen und eingezogenen Erkundigungen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 6162"	"1:KTA"	""	
"1787102645"	"4043555407"	"1869"	"Karte eines Theiles von Hoch-Armenien : nach eigenen Recognoscirungen und eingezogenen Erkundigungen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6162<a>"	"4:KTA"	""	
"1787100847"	"4043551673"	"1869"	"Die Ebene von Erzingjan"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 6350"	"1:KTA"	""	
"1787100278"	"4043550294"	"1869"	"Die Ebene von Erzerum"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 6340"	"1:KTA"	""	
"1757129294"	"3923318537"	"1869"	"Palästina im Maassstabe von 1:1.200.000"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Justus Perthes"	"3 Karten auf 1 Blatt"	""	"106205765: Palästina ; ID: gnd/4044381-4; 104578068: Libanon ; ID: gnd/4035567-6"	""	""	""	"Kart. D 7020"	"1:KTA"	""	
"1757043705"	"3922705308"	"1869"	"Klein-Asien & Syrien nebst den westlichen Theilen von Armenien, Kurdistan & Mesopotamien"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Justus Perthes"	"1 Karte"	""	"10605726X: Anatolien ; ID: gnd/4085685-9; 104584882: Syrien ; ID: gnd/4058794-0"	""	""	""	"Kart. D 5140"	"1:KTA"	""	
"174862931X"	"3858587729"	"1869"	"[Karte des General-Gouvernements Turkestan]"	""	"[St. Petersburg]"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 3642"	"1:KTA"	""	
"1735550965"	"3780012138"	"1869"	"Karta Turkestanskoj oblasti"	""	"[St. Petersburg] : Kartografičeskoe zavedenie A. Ilʹina"	"1 Karte"	""	""	""	""	""	"Kart. D 3538"	"1:KTA"	""	
"1735549800"	"3780009560"	"1869"	"Karta Syr Dar'inskoj oblasti"	""	"[St. Petersburg] : Kartografičeskoe zavedenie A. Ilʹina"	"1 Karte"	""	""	""	""	""	"Kart. D 3539"	"1:KTA"	""	
"1735549460"	"378000884X"	"1869"	"Karta Semirjcenskoj oblastej"	""	"St. Petersburg : Kartografičeskoe zavedenie A. Ilʹina"	"1 Karte"	""	""	""	""	""	"Kart. D 3500"	"1:KTA"	""	
"1049224485"	"1849298726"	"1869"	"Carte télegraphique de l'Empire Otoman 1869"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. D 4560"	"1:KTA"	""	
"1780953127"	"4018560885"	"1868"	"Turkestan with the adjoining portions of the British and Russian territories : mapped on the basis of the surveys made by British and Russian officers up to 1867 and on recent itineraries"	""	"Dehra Doon : Great Trigonometrical Survey of India"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 10110"	"1:KTA"	""	
"1774484811"	"3991400510"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-6,5"	"1:KTA"	""	
"1774484757"	"3991400367"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-6,4"	"1:KTA"	""	
"1774484706"	"3991400170"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-6,3"	"1:KTA"	""	
"1774484552"	"3991399814"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-5,5"	"1:KTA"	""	
"1774484463"	"399139961X"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-5,4"	"1:KTA"	""	
"1774484382"	"3991399253"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-5,3"	"1:KTA"	""	
"1774484307"	"3991399083"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-5,2"	"1:KTA"	""	
"1774484242"	"3991398982"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-4,5"	"1:KTA"	""	
"1774484188"	"399139880X"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-4,4"	"1:KTA"	""	
"1774484110"	"3991398613"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-4,3"	"1:KTA"	""	
"177448403X"	"399139846X"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-4,2"	"1:KTA"	""	
"1774483963"	"3991398141"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-4,1"	"1:KTA"	""	
"1774483793"	"3991397641"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-3,5"	"1:KTA"	""	
"177448370X"	"3991397420"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-3,4"	"1:KTA"	""	
"1774483564"	"3991397188"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-3,3"	"1:KTA"	""	
"1774483491"	"3991397048"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-3,2"	"1:KTA"	""	
"1774483416"	"399139684X"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-3,1"	"1:KTA"	""	
"1774483211"	"3991396564"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-2,4"	"1:KTA"	""	
"1774483122"	"3991396378"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-2,3"	"1:KTA"	""	
"1774483025"	"3991396157"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-2,2"	"1:KTA"	""	
"1774482908"	"3991395800"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-2,1"	"1:KTA"	""	
"1774476649"	"3991364271"	"1868"	""	""	"St. Petersburg : [Kartographische Anstalt von A. Jlijin]"	"1 Karte"	""	""	""	""	""	"Kart. D 2408-1,3"	"1:KTA"	""	
"1757043322"	"3922704433"	"1868"	"Klein-Asien & Syrien nebst den westlichen Theilen von Armenien, Kurdistan & Mesopotamien"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Justus Perthes"	"1 Karte"	""	"10605726X: Anatolien ; ID: gnd/4085685-9; 104584882: Syrien ; ID: gnd/4058794-0"	""	""	""	"Kart. D 5139"	"1:KTA"	""	
"1748629247"	"3858587214"	"1868"	"[Karte des General-Gouvernements Turkestan]"	""	"[St. Petersburg]"	"1 Karte"	""	""	""	""	""	"Kart. D 3641"	"1:KTA"	""	
"1725997185"	"3733560019"	"1868"	"Generalkarte des Osmanischen Reiches in Asien"	""	"Berlin : S. Schropp"	"1 Karte; 90 x 61 cm, Blatt 45 x 61 cm"	""	""	""	""	""	"Kart. D 4506"	"1:KTA"	""	
"1725997185"	"3733560027"	"1868"	"Generalkarte des Osmanischen Reiches in Asien"	""	"Berlin : S. Schropp"	"1 Karte; 90 x 61 cm, Blatt 45 x 61 cm"	""	""	""	""	""	"Kart. D 4506<a>"	"1:KTA"	""	
"1725650150"	"3730904035"	"1868"	"H̨a̱rīta-i-wilājȧt-i-Halab ..."	""	"Konstantinopel : Türk. Generalstab"	"1 Karte"	""	""	"Nachlass Kiepert, Kiep. 2285"	""	""	"Kart. D 7293"	"4:KTA"	""	
"326734309"	"474609308"	"1868"	"Sūrīye ḫarītas : Walt nāmḏat wāsıṭasĩle aḫḏ we-tersīm olunub biñsekizyüzaltmıšaltı sene-i mīlādīyesinde Ingiliz lisānı ..."	""	"[Istanbul] : Großer Generalstab"	"1 Kt."	""	""	"Ex Libris Süßheim, 1939"	""	""	"Kart. D 6687"	"1:KTA"	""	
"1725298112"	"3727940476"	"1867"	"Karta južnoj časti Turkestanskago kraja"	""	"vʺ S. P. Burgě : Lit. Breze i Ėjlera"	"1 Karte"	""	""	""	""	""	"Kart. D 10108"	"1:KTA"	""	
"1696848903"	"3643355688"	"1867"	"Carte genérale de bois et forêts de l'Etat des provinces de Biglah et Balikisvi ou Karussi reconnues en 1866 et 1867 par la Commission forestre"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5408"	"4:KTA"	""	
"1696848903"	"3643355696"	"1867"	"Carte genérale de bois et forêts de l'Etat des provinces de Biglah et Balikisvi ou Karussi reconnues en 1866 et 1867 par la Commission forestre"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5408<a>"	"4:KTA"	""	
"667031855"	"3723398030"	"1867"	"Carte de l'Asie mineure : contenant les itinéraires de P. de Tchihatchef en 1847, 1848, 1849, 1850, 1853, 1858 & 1863"	""	"Gotha : Perthes"	"1 Kt."	""	""	""	""	""	"Kart. D 5124"	"1:KTA"	""	
"349753458"	"3723369340"	"1867"	"Arabien : zu C. Ritter's Erdkunde Buch III, West-Asien, Theil XII u. XIII"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : bei D. Reimer; In Berlin : Lith. Anst. v. Leopold Kraatz"	"1 Karte"	""	""	""	""	""	"Kart. D 7711"	"1:KTA"	""	
"1844077659"	"431725400X"	"1866"	"Der Mittellauf des Syr (Iaxartes)"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 3537"	"4:KTA"	""	
"1818886766"	"4196923690"	"1866"	"Réduction des cartes du cours inférieur du Jourdain, de la Mer Morte, du Wady Arabah et du Wady el Zeib"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 7380"	"1:KTA"	""	
"1797129295"	"4108051718"	"1866"	"Karta južnoj časti ostrova Sarhalina"	""	"[Russland?] : [Verlag nicht ermittelbar]"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 3420"	"1:KTA"	""	
"1797129295"	"4108052579"	"1866"	"Karta južnoj časti ostrova Sarhalina"	""	"[Russland?] : [Verlag nicht ermittelbar]"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 3420<a>"	"1:KTA"	""	
"1789047595"	"4054553494"	"1866"	"Asia"	""	"[Gotha] : [Justus Perthes]"	"1 Karte"	""	""	""	""	""	"Kart. D 960"	"1:KTA"	""	
"178095171X"	"4018557825"	"1866"	"Central Asia : mapped on the basis of the most recent surveys that have been made by British and Russian Officers"	""	"Dehra Doon : Office of Sup. G.T. Survey"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. D 8720"	"1:KTA"	""	
"1756012474"	"3918126161"	"1866"	"Markhab to Ras En-Nakúra"	""	"London : publish. at the Admirality"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7440"	"4:KTA"	""	
"1742378439"	"3820992057"	"1866"	"N. Chanykof's Route im nördlichen Kleinasien im Sept. u. Oct. 1846"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 5126"	"1:KTA"	""	
"1742378439"	"3820992065"	"1866"	"N. Chanykof's Route im nördlichen Kleinasien im Sept. u. Oct. 1846"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5126<a>"	"4:KTA"	""	
"1737617994"	"3791519433"	"1866"	"Karta Aziâtskoj Rossii : sostavlena po novejšim svedenâm generalʹnago štaba podpolkovnikom Ilʹinym"	"Ilʹin, Aleksej Afinogenovič *1832-1889* ; ID: gnd/1089307551"	"[Sankt-Peterburg] : A. Ilʹin"	"1 carte"	""	""	""	""	""	"Kart. D 2260"	"1:KTA"	""	
"1727515927"	"3741305170"	"1866"	"[Syrien zwischen Amanus u. Libanon]"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	""	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6686"	"4:KTA"	""	
"1689698780"	"3591726230"	"1866"	"Routier des Herrn Georg Ludwig von ... : 1780 im Auftrage der engl. ostind. Compagnie von Kaschmir nach Turkistan : aus den 40 Sektionen d. Originalzeichnung auf 1/4 reduciert"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 10065"	"4:KTA"	""	
"1689288787"	"3587839689"	"1866"	"[Kassababahn] : [Smyrna-Kassababahn]"	""	"[S.l.]"	"5 Karten"	""	""	""	""	""	"Kart. D 4807"	"1:KTA"	""	
"132161361X"	"4131687453"	"1866"	"Karte von Palästina"	"Velde, Charles William Meredith$cvan de *1818-1898* ; ID: gnd/104040424"	"Gotha : Perthes"	"8 Bl. (nur Kt.)"	""	""	""	""	""	"Kart. D 7010"	"1:KTA"	""	
"132161361X"	"4131687461"	"1866"	"Karte von Palästina"	"Velde, Charles William Meredith$cvan de *1818-1898* ; ID: gnd/104040424"	"Gotha : Perthes"	"8 Bl. (nur Kt.)"	""	""	""	""	""	"Kart. D 7010<a>"	"1:KTA"	""	
"1049356276"	"1849737118"	"1866"	"Der Mittellauf des Syr (Iaxartes)"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 3536"	"1:KTA"	""	
"1015057918"	"175643784X"	"1866"	"Itinéraire de Kaïsarich à Marack : (Cappadoce)"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5511"	"4:KTA"	""	
"1817282514"	"4190884065"	"1865"	"Itinéraire de Tripoli à Homs, Hamah et Palmyre"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 6684"	"1:KTA"	""	
"1817275917"	"4190869538"	"1865"	"Carte du Wady Arabah : et du Lit du Wady el Jeib"	"Vignes, Louis"	"Paris : Imp. Lemercier"	"1 map"	""	""	""	""	""	"Kart. D 8160"	"1:KTA"	""	
"1814557261"	"4180098563"	"1865"	"Carte du cours inférieur du Jourdain, de la Mer Morte et des régions qui l'avoisinent"	""	"[Paris]"	"1 Karte"	""	""	""	""	""	"Kart. D 7384"	"1:KTA"	""	
"1789432480"	"405599429X"	"1865"	"Iran und Turan : (Persien, Afghanistan, Beludschistan, Turkestan)"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	""	""	""	"Kart. D 8674"	"1:KTA"	""	
"1777392322"	"4002046885"	"1865"	"[Olortkh cowoun Wanaj]"	""	"[S.l.]"	"1 Karte"	""	""	"[anders koloriert als Kart. D 6490]"	""	""	"Kart. D 6490<a>"	"1:KTA"	""	
"1777392276"	"4002046737"	"1865"	"Olortkh cowoun Wanaj"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. D 6490"	"1:KTA"	""	
"1777392276"	"4275397452"	"1865"	"Olortkh cowoun Wanaj"	""	"[S.l.]"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 6490<a>"	"4:KTA"	""	
"1762516969"	"3946630030"	"1865"	"Karte von Palaestina : nach den zuverlässigsten alten und neuen Quellen"	""	"Gotha : Perthes"	"1 Karte"	""	""	""	""	""	"Kart. D 6974"	"1:KTA"	""	
"1759110442"	"3932034090"	"1865"	"[Materialien zu Edward Pursers Routen in Kleinasien 1865]"	""	""	"3 Karten"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 4804"	"4:KTA"	""	
"1737639599"	"3791601415"	"1865"	"Karta Kirgizskoj stepi : (Oblastej : Orenburgskih i Sibirskih Kirgizov, Semipalatinskoj i Turkestanskoj) s pograničnymi častâmi Sredne-Aziâtskih vladenij"	""	"Sankt-Peterburg : A. Ilʹin"	"1 carte"	""	""	""	""	""	"Kart. D 3220"	"1:KTA"	""	
"1725974207"	"3733512537"	"1865"	"Central-Arabien : vorzüglich nach Palgraves's, Guarmani's und Wallin's Reisen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. D 7720"	"1:KTA"	""	
"1725974207"	"3733512545"	"1865"	"Central-Arabien : vorzüglich nach Palgraves's, Guarmani's und Wallin's Reisen"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 7720<a>"	"4:KTA"	""	
"1724385194"	"3723399193"	"1865"	"Carte générale de l'Empire Ottoman en Europe et en Asie : orohydrographischer Entwurf"	""	"Berlin : D. Reimer"	"1 Karte auf 4 Blättern"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 4491"	"4:KTA"	""	
"1724385178"	"3723399134"	"1865"	"Carte générale de l'Empire Ottoman en Europe et en Asie"	""	"Berlin : D. Reimer"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. D 4490"	"1:KTA"	""	
"1700601040"	"3687342190"	"1865"	"Karta Aziatskoj Rossii"	""	"St. Peterburg : [Voenno-Topografičes. Depo]"	"1 Karte"	""	""	""	""	""	"Kart. D 2251"	"1:KTA"	""	
"170060094X"	"3687341984"	"1865"	"Karta Aziatskoj Rossii"	""	"St. Peterburg : [Voenno-Topografičes. Depo]"	"1 Karte"	""	""	""	""	""	"Kart. D 2250"	"1:KTA"	""	
"1663191824"	"3421562423"	"1865"	"[Materialien zu Petr Čichatiev's Reisen in Kleinasien 1848-1869]"	""	"Triest"	"1 Atlas (12 Blätter)"	""	""	"Revision IIIC 2023"	""	""	"Kart. D 5069"	"4:KTA"	""	
