"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"1350502510"	"3920705998"	"1872"	"Mappa geral da Colonia Blumenau na Provincia de Santa Catharina"	"Odebrecht, Emil *1835-1912* ; ID: gnd/119458683"	"Colonia Blumenau : Instituto lithographico de Scheidemantel"	"1 Kt. in 2 Teilen"	""	"10637429X: Blumenau$gSanta Catarina ; ID: gnd/4007236-8"	""	""	""	"Kart. R 16570"	"1:KTA"	""	
"1350502510"	"3920706005"	"1872"	"Mappa geral da Colonia Blumenau na Provincia de Santa Catharina"	"Odebrecht, Emil *1835-1912* ; ID: gnd/119458683"	"Colonia Blumenau : Instituto lithographico de Scheidemantel"	"1 Kt. in 2 Teilen"	""	"10637429X: Blumenau$gSanta Catarina ; ID: gnd/4007236-8"	""	""	""	"Kart. R 16570<a>"	"1:KTA"	""	
"1191856577"	"3939366889"	"1872"	"Eisenbahn-Karte der Vereinigten Staaten und des Britischen Nord-Amerika"	""	"Frankfurt a.M. : Jäger; Frankfurt a.M. : Ravenstein"	"1 Kt."	""	"106214179: Nordamerika ; ID: gnd/4042483-2; 104409754: Eisenbahn ; ID: gnd/4014015-5"	""	""	""	"Kart. R 2904"	"1:KTA"	""	
"1014303001"	"1751651320"	"1872"	"Map of the Bermudas"	""	"London : Stanford's Geogr. Establishment"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 6151"	"1:KTA"	""	
"1012779157"	"1748360051"	"1872"	"Map of the sources of Snake River : with its tributaries together with portions of the headwaters of the Madison and Yellowstone from surveys and observations of the Snake River Expedition"	""	"[Washington, D.C.] : U.S. Geological Survey of the Territories"	"1 Karte"	""	"235211478: Snake River ; ID: gnd/4472334-9; 104373709: Yellowstone River ; ID: gnd/4280716-5; 265073030: Quellfluss ; ID: gnd/4531118-3; 105545570: Einzugsgebiet ; ID: gnd/4151469-5"	""	""	""	"Kart. R 10416"	"1:KTA"	""	
"1012779157"	"4229067356"	"1872"	"Map of the sources of Snake River : with its tributaries together with portions of the headwaters of the Madison and Yellowstone from surveys and observations of the Snake River Expedition"	""	"[Washington, D.C.] : U.S. Geological Survey of the Territories"	"1 Karte"	""	"235211478: Snake River ; ID: gnd/4472334-9; 104373709: Yellowstone River ; ID: gnd/4280716-5; 265073030: Quellfluss ; ID: gnd/4531118-3; 105545570: Einzugsgebiet ; ID: gnd/4151469-5"	""	""	""	"Kart. R 10416<a>"	"1:KTA"	""	
"861000056"	"3918782557"	"1872"	"Die amerikanische Staats-Domäne (National Park) im Quellgebiete des Yellowstone Flusses mit den Geyser-Gebieten"	""	"Gotha : Justus Perthes; Gotha : Hellfarth"	"1 Kt"	""	""	""	""	""	"Kart. R 11098"	"1:KTA"	""	
"669247006"	"1271146517"	"1872"	"Parts of Eastern and Southern Nevada and Southern Utah"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-58<1872>"	"1:KTA"	""	
"669247006"	"1271345188"	"1872"	"Parts of Eastern and Southern Nevada and Southern Utah"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-58<1872;a>"	"1:KTA"	""	
"669245011"	"1271140314"	"1872"	"Parts of Eastern Nevada and Western Utah"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-49<1872>"	"1:KTA"	""	
"669245011"	"1271345935"	"1872"	"Parts of Eastern Nevada and Western Utah"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-49<1872;a>"	"1:KTA"	""	
"352844639"	"566044234"	"1872"	"Guide Suisse : livre de poche du voyageur ; qui veut voir la Suisse, les lacs et les vallées du nord de l'Italie, Milan, Turin, la vallée de Chamounix, les alentours du Mont-Blanc et du Mont-Rose, la partie limitrophe du Tyrol, la Valteline, le Montafon et le Vorarlberg"	"Tschudi, Iwan, von"	"Saint-Gall [u.a.] : Scheitlin et Zollikofer [u.a.]"	"XX, 450 S"	""	""	""	""	""	"Kart. Rf 3251/0/10"	"1:KTA"	""	
"28144255X"	"023372729"	"1872"	"Rom"	"Gsell-Fels, Theodor *1818-1898* ; ID: gnd/116903341"	"Hildburghausen : Bibliogr. Inst."	"Getr. Zählung"	""	""	""	""	""	"1 A 70835-2"	"2"	""	
"28144255X"	"582689198"	"1872"	"Rom"	"Gsell-Fels, Theodor *1818-1898* ; ID: gnd/116903341"	"Hildburghausen : Bibliogr. Inst."	"Getr. Zählung"	""	""	""	""	""	"Kart. Rf 6251-2"	"1:KTA"	""	
"281442541"	"023372710"	"1872"	"Mittel-Italien und die römische Campagna : mit 5 Karten und 6 Plänen von L. Ravenstein, 6 Ansichten in Stahlstich von Plato Ahrens und 19 Ansichten in Holzschnitt"	"Gsell-Fels, Theodor *1818-1898* ; ID: gnd/116903341"	"Hildburghausen : Bibliographisches Institut"	"Getrennte Zählung"	""	""	"Einband beschädigt; Unrad.Anstreichungen"	""	""	"1 A 70835-1"	"2"	""	
"281442541"	"582689007"	"1872"	"Mittel-Italien und die römische Campagna : mit 5 Karten und 6 Plänen von L. Ravenstein, 6 Ansichten in Stahlstich von Plato Ahrens und 19 Ansichten in Holzschnitt"	"Gsell-Fels, Theodor *1818-1898* ; ID: gnd/116903341"	"Hildburghausen : Bibliographisches Institut"	"Getrennte Zählung"	""	""	""	""	""	"Kart. Rf 6251-1"	"1:KTA"	""	
"235262242"	"390707171"	"1872"	"Mittel- und Nord-Deutschland : Handbuch für Reisende"	"Baedeker, Karl *1837-1911* ; ID: gnd/118505785"	"Coblenz : Baedeker"	"XVI, 448 S."	""	""	""	""	""	"Kart. Rf 800"	"1:KTA"	""	
"1795852496"	"4093673489"	"1871"	"Die Umgegend von Port Darwin im nördlichen Territorium von Südaustralien : nach der im Jahre 1869 aufgenommenen und im März 1870 zu Adelaide erschienenen Originalkarte auf 1/3 ... reducirt"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 22740"	"1:KTA"	""	
"1787017036"	"4042278795"	"1871"	"South America, Rio de la Plata : sketch of the river Uruguay from Martin Garria to Paysandu"	""	"[London] : [Hydrographic Office]"	"1 Karte"	""	""	""	""	""	"Kart. R 14645"	"1:KTA"	""	
"1745797092"	"3843378657"	"1871"	"Map of the United States and territories : showing the extent of public surveys, India and military reservations, ... rail roads, canals, ..."	""	"[Vereinigte Staaten?] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. R 3336"	"1:KTA"	""	
"1744272433"	"3832969632"	"1871"	"Mappa do Theatro da Guerra do Uruguay e Paraguey : (1865-1870) : organisado por un Brazileiros"	""	"[Erscheinungsort nicht ermittelbar] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. R 14962"	"1:KTA"	""	
"1724157264"	"3722807794"	"1871"	"Yellowstone National Park"	""	"[Washington, D.C.] : Dep. of the Interior, U.S. Geological Survey of the Territories"	"1 Karte"	""	""	""	""	""	"Kart. R 11098/3"	"1:KTA"	""	
"169931442X"	"3681808198"	"1871"	"Karte zu Dr. G. Neumayer's Projekt der Erforschung der Antarktischen Regionen"	""	"Hamburg : L. Friederichsen & Co."	"1 Karte"	""	""	""	""	""	"Kart. R 26810"	"1:KTA"	""	
"1697734642"	"366283698X"	"1871"	"Übersichtskarte der Ostküste von Grönland nach der Ergebnissen der zweiten deutschen Nordpolar-Expedition und unter Benutzung der Originalkarten von Graah, Scoresby und Clavering-Sabine"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 1481"	"1:KTA"	""	
"1188592904"	"3918777103"	"1871"	"Specialkarte von Australien : nach Originalen und offiziellen Quellen"	""	"Gotha : Perthes"	"1 Kt. auf 4 Bl."	""	""	""	""	""	"4'@Kart. R 20462"	"1:KTA"	""	
"780562070"	"1463433468"	"1871"	"Rondout & Oswego Railroad and its connections"	""	"Kingston, N.Y : Romeyn & Son"	"1 Kt."	""	""	""	""	""	"8'@Kart. R 4723"	"1:KTA"	""	
"669251313"	"1271160323"	"1871"	"Parts of Eastern California and Southern Nevada"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-65<1871>"	"1:KTA"	""	
"669246840"	"1271146010"	"1871"	"Parts of Southern Nevada and Eastern California"	""	"[Washington, D.C.]"	"1 Kt."	""	""	""	""	""	"Kart. R 5236-57<1871>"	"1:KTA"	""	
"443321221"	"430475748"	"1871"	"Promenaden in, um, unter und oberhalb Paris"	""	"Berlin : Lesser"	"167 S"	"15.65$jFrankreich$XGeschichte"	"106204734: Paris ; ID: gnd/4044660-8; 105790540: Departement Seine ; ID: gnd/4118571-7; 104452331: Île-de-France ; ID: gnd/4026538-9; 106327232: Frankreich ; ID: gnd/4018145-5"	""	""	"ark_2016-06-19"	"Kart. Rf 5765"	"1:KartKS"	""	
"443321213"	"43047573x"	"1871"	"Physiologie von Paris"	""	"Berlin : Lesser"	"154 S"	"15.65$jFrankreich$XGeschichte"	"106204734: Paris ; ID: gnd/4044660-8; 105790540: Departement Seine ; ID: gnd/4118571-7; 104452331: Île-de-France ; ID: gnd/4026538-9; 106327232: Frankreich ; ID: gnd/4018145-5"	""	""	"ark_2016-06-19"	"Kart. Rf 5765"	"1:KartKS"	""	
"443321205"	"430475721"	"1871"	"Die Paläste und Baudenkmäler von Paris"	""	"Berlin : Lesser"	"166 S"	"15.65$jFrankreich$XGeschichte"	"106204734: Paris ; ID: gnd/4044660-8; 105790540: Departement Seine ; ID: gnd/4118571-7; 104452331: Île-de-France ; ID: gnd/4026538-9; 106327232: Frankreich ; ID: gnd/4018145-5"	""	""	"ark_2016-06-19"	"Kart. Rf 5765"	"1:KartKS"	""	
"443321191"	"430475713"	"1871"	"Das Museum des Louvre"	"Gautier, Théophile *1811-1872* ; ID: gnd/11853789X"	"Berlin : Lesser"	"163 S"	"15.65$jFrankreich$XGeschichte"	"106204734: Paris ; ID: gnd/4044660-8; 105790540: Departement Seine ; ID: gnd/4118571-7; 104452331: Île-de-France ; ID: gnd/4026538-9; 106327232: Frankreich ; ID: gnd/4018145-5"	""	""	"ark_2016-06-19"	"Kart. Rf 5765"	"1:KartKS"	""	
"443321183"	"430475705"	"1871"	"Geschichte von Paris"	""	"Berlin : Lesser"	"156 Seiten"	"15.65$jFrankreich$XGeschichte"	"106204734: Paris ; ID: gnd/4044660-8; 105790540: Departement Seine ; ID: gnd/4118571-7; 104452331: Île-de-France ; ID: gnd/4026538-9; 106327232: Frankreich ; ID: gnd/4018145-5"	""	""	"ark_2016-06-19"	"Kart. Rf 5765"	"1:KartKS"	""	
"357895894"	"582054966"	"1871"	"Practischer Führer durch Elsass & Lothringen"	""	"Berlin : Goldschmidt"	"62 S"	""	""	""	""	""	"Kart. Rf 5739/10"	"1:KTA"	""	
"352842946"	"566038331"	"1871"	"Schweiz : Ausgabe II ; 10 Karten und 5 Stadt-Pläne von L. Ravenstein, 21 Panoramen von Plato Ahrens"	"Berlepsch, Hermann Alexander$cvon *1814-1883* ; ID: gnd/116135859"	"Hildburghausen : Bibliographisches Institut"	"XX, 814, 16 S"	""	""	""	""	""	"Kart. Rf 3245"	"1:KTA"	""	
"226665410"	"758364822"	"1871"	"Die Nordhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"28 S."	""	""	""	""	""	"4'@Po 2184-Erg.H.,5/6=21/29<a>"	"1"	""	
"226665410"	"3695669195"	"1871"	"Die Nordhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"28 S."	""	""	""	""	""	"Zsn 575;Erg.H.-29/30.1869/72"	"6"	""	
"226665410"	"3918777839"	"1871"	"Die Nordhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"28 S."	""	""	""	""	""	"4'@Kart. R 20462"	"1:KTA"	""	
"226551504"	"758364989"	"1871"	"Die Südhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"15 S."	""	""	"Revision 2015 IDM2.4"	""	""	"4'@Po 2184-Erg.H.,7/8=30/38<a>"	"1"	""	
"226551504"	"661882179"	"1871"	"Die Südhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"15 S."	""	""	"Revision 2015 IDM2.4"	""	""	"4'@Po 2184-Erg.H.,7=30"	"4"	""	
"226551504"	"866573046"	"1871"	"Die Südhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"15 S."	""	""	""	""	""	"Zsn 575;Erg.H.-29/30.1869/72"	"6"	""	
"226551504"	"1528654714"	"1871"	"Die Südhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"15 S."	""	""	"Revision 2015 IDM2.4"	""	""	"4'@Po 2184-Erg.H.,7=30<c>"	"1"	""	
"226551504"	"3918777898"	"1871"	"Die Südhälfte Australiens : in 4 Kartenblättern"	"Petermann, August *1822-1878* ; ID: gnd/119408953"	"Gotha : Perthes"	"15 S."	""	""	""	""	""	"4'@Kart. R 20462"	"1:KTA"	""	
"1818573113"	"4196037003"	"1870"	"Plano del Rio Calle-Calle i sus tributarios"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. R 18226"	"1:KTA!"	""	
"176299383X"	"3952388777"	"1870"	"Der Rio Napo mit seinen Zuflüssen"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. R 14489"	"1:KTA"	""	
"1757137564"	"3923347162"	"1870"	"Polynesien und der Grosse Ocean : (westliches Blatt)"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	""	""	""	"Kart. R 23191-W"	"1:KTA"	""	
"1757137483"	"3923346980"	"1870"	"Polynesien und der Grosse Ocean : (östliches Blatt)"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	""	""	""	"Kart. R 23191-W"	"1:KTA"	""	
"1753062209"	"3901342559"	"1870"	"Plano del territorio de la Pampa y Rio Negro y de las once provincias chilenas que la avecindan por el oeste"	""	"[Buenos Aires] : Oswald y Martinez"	"1 Karte"	""	""	""	""	""	"Kart. R 17698"	"1:KTA"	""	
"1753062209"	"3901342567"	"1870"	"Plano del territorio de la Pampa y Rio Negro y de las once provincias chilenas que la avecindan por el oeste"	""	"[Buenos Aires] : Oswald y Martinez"	"1 Karte"	""	""	""	""	""	"Kart. R 17698<a>"	"1:KTA"	""	
"1750814331"	"388300121X"	"1870"	"Post route map of the states of Ohio and Indiana : with adjacent parts of Pennsylvania, Michigan, Illinois, Kentucky and West Virginia$ddesigned and constructed under the orders of Postmaster General John A .J. Cresswell and Second Assistant Postmaster General Giles A. Smith ; W.L. Nicholson, topographer P.O. Dept. ; engraved by D. M. McClelland, drawn by Paul Goepel and A. Kilp"	""	"[Washington] : Post Office Dept."	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. R 4650-Ohio"	"1:KTA"	""	
"1736541056"	"3785788320"	"1870"	"Karte des Kriegsschauplatzes in der Republik Paraguay in den Monaten April-September 1869"	"Green, W. H. L."	"Berlin : Lith. Anst. v. Wilh. Greve"	"1 Karte"	""	""	""	""	""	"Kart. R 17055"	"1:KTA"	""	
"1736541056"	"3785788339"	"1870"	"Karte des Kriegsschauplatzes in der Republik Paraguay in den Monaten April-September 1869"	"Green, W. H. L."	"Berlin : Lith. Anst. v. Wilh. Greve"	"1 Karte"	""	""	""	""	""	"Kart. R 17055<a>"	"1:KTA"	""	
"1677123818"	"3516133503"	"1870"	"Karte der verschiendenen Pacific Eisenbahnen und deren Verbindung mit anderen Bahnen"	""	"[New York]"	"schwarz-weiß"	""	""	""	""	""	"Kart. R 4641"	"1:KTA"	""	
"1677123524"	"3516131764"	"1870"	"Karte der verschiendenen Pacific Eisenbahnen und deren Verbindung mit anderen Bahnen"	""	"New York"	"farbig"	""	""	""	""	""	"Kart. R 4640"	"1:KTA"	""	
"86099984X"	"391812519X"	"1870"	"Karte von Chile in 2 Blättern : Nördlicher Theil. Südlicher Theil ; nach der Landesaufnahme in 1:250.000 reducirt auf 1:1.500.000"	""	"Gotha : Justus Perthes; Gotha : Hellfarth"	"1 Kt. auf 2 Bl"	""	""	""	""	""	"Kart. R 18055/13"	"1:KTA"	""	
"837713307"	"1573626384"	"1870"	"Plano topografico y geologico de la Republica de Chile"	""	"Paris : Ch. Chardon"	"1 Karte auf 13 Blättern"	""	""	""	""	""	"Kart. R 18054"	"1:KTA"	""	
"342408224"	"66129885X"	"1870"	"Betrachtungen über die Landkarte von Minnesota"	"Pelz, Eduard *1800-1876* ; ID: gnd/116076526"	"Gotha : Stollberg"	"VIII, 21 S."	""	""	""	""	""	"8'@Kart. R 8427"	"1:KTA"	""	
"334042836"	"516423371"	"1870"	"Etats-Unis"	""	"Paris : Migeon"	"1 Kt"	"74.10$jPolitische Geographie; 74.25$jNordamerika$XGeographie"	"106076612: USA ; ID: gnd/4078704-7; 106154303: Staat ; ID: gnd/4056618-3"	""	""	""	"Kart. R 3323"	"1:KTA"	""	
"1840161272"	"4297648350"	"1869"	"Post route map of the states of Pennsylvania, New Jersey, Delaware and Maryland and of the District of Columbia : with the adjacent parts of New York Ohio Virginia and West Virginia"	"Nicholson, W. L."	"[Washington, D.C.] : Post Office Department"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 4650-Pennsylvania"	"1:KTA"	""	
"1779766955"	"4008806652"	"1869"	"Map of Utah and Colorado : prepared by order of Lieut. Genl. W.T. Sherman"	""	"[Saint Louis] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. R 10733"	"1:KTA"	""	
"1775636798"	"3997001715"	"1869"	"Map of the states of California and Nevada : carefully compiled from the latest authentic sources"	""	"San Francisco, Calif : Warren Holt"	"1 map on 4 sheets"	""	""	""	""	""	"8'@Kart. R 5150/10"	"1:KTA"	""	
"1774698285"	"3993908031"	"1869"	"Plano del Terreno perteneciente à la compania the Quebrada Railway, Land & Copper Company Limited denominado estado Bolivar...1869"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. R 15563"	"1:KTA"	""	
"1757137297"	"3923346492"	"1869"	"Polynesien und der Grosse Ocean : (westliches Blatt)"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	""	""	""	"Kart. R 23190-W"	"1:KTA"	""	
"1757137246"	"3923346395"	"1869"	"Polynesien und der Grosse Ocean : (östliches Blatt)"	""	"Gotha : Justus Perthes"	"1 Karte"	""	""	""	""	""	"Kart. R 23190-E"	"1:KTA"	""	
"1750534916"	"388220379X"	"1869"	"Post route map of the state of Maine : and of the adjacent parts of New Hampshire and the Dominion of Canada"	"Nicholson, Walter L."	"[Washington, D.C.] : U.S. Post Office Dept."	"1 Karte"	""	""	""	""	""	"Kart. R 4650-Maine"	"1:KTA"	""	
"169896238X"	"3673747754"	"1869"	"Military map of the United States"	""	"[Erscheinungsort nicht ermittelbar] : War Department"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 3333"	"1:KTA"	""	
"1677561351"	"3517524832"	"1869"	"Alaska and adjoining territory : 1869"	"Dall, William Healey *1845-1927* ; ID: gnd/116016590"	"[Washington?] : [publisher not identified]"	"1 Karte"	""	""	""	""	""	"Kart. R 5942"	"1:KTA"	""	
"386949174"	"646634941"	"1869"	""	"Martin de Moussy, Victor *1810-1869* ; ID: gnd/101836465"	"Paris : Librairie de Firmin Didot Frèrès"	"19 S., XXX gef. Bl."	""	""	"Revision 2008 IIB3.2; Verfleckt"	""	""	"gr.2'@Uy 8956-Atlas"	"1:FOLIO"	""	
"386949174"	"4292085129"	"1869"	""	"Martin de Moussy, Victor *1810-1869* ; ID: gnd/101836465"	"Paris : Librairie de Firmin Didot Frèrès"	"19 S., XXX gef. Bl."	""	""	""	""	""	"2'@Kart. R 17321"	"1:KTA"	""	
"321042522"	"407671218"	"1869"	"Bonn und seine Umgebungen : ein Handbuch für Fremde und Einheimische"	""	"Bonn : Henry"	"144 S"	"15.53$jNordrhein-Westfalen$XGeschichte"	"106372270: Bonn ; ID: gnd/4007666-0; 104456035: Rheinprovinz ; ID: gnd/4211235-7; 104516828: Preußen ; ID: gnd/4047194-9; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	"ark_2010-12-11"	"Kart. Rf 2255/10"	"1:KTA"	""	
"321042522"	"723075921"	"1869"	"Bonn und seine Umgebungen : ein Handbuch für Fremde und Einheimische"	""	"Bonn : Henry"	"144 S"	"15.53$jNordrhein-Westfalen$XGeschichte"	"106372270: Bonn ; ID: gnd/4007666-0; 104456035: Rheinprovinz ; ID: gnd/4211235-7; 104516828: Preußen ; ID: gnd/4047194-9; 104704861: Deutschland ; ID: gnd/4011882-4"	"Revision 2010 Hauptmagazin"	""	""	"Th 2916"	"1"	""	
"1840164980"	"4297657694"	"1868"	"Post route map of the state of New York and parts of Vermont, Massachusetts, Connecticut, New Jersey and Pennsylvania showing also the adjacent portioins of the Dominion of Canada : Designed and constructed under the orders of Postmaster General Alex. W. Randall and Second Asst. Postmaster General Geo. Wm. McClellan"	"Nicholson, Walter L."	"[Washington] : Post Office Dept."	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. R 4650-New York"	"1:KTA"	""	
"1814412298"	"4179768615"	"1868"	"Territory of the United States from the Mississippi River to the Pacific Ocean : originally prepared to accompany the reports of the Explorations for a Pacific railroad route ..."	""	"New York : Julius Bien"	"1 Karte"	""	""	""	""	""	"Kart. R 5040"	"1:KTA"	""	
"1814321764"	"417928815X"	"1868"	"Das Deltaland des Cooper Creek in Süd-Australien : hauptsächlich nach Major Warburton's Entdeckungen im J. 1866"	""	"Berlin : [Gebr. Delius]"	"1 Karte"	""	""	""	""	""	"Kart. R 22726"	"1:KTA"	""	
"1773325825"	"398831966X"	"1868"	"Washoe en projection sur l’horizon du Mont Davidson"	"Guillemin-Tarayre, Edmond *1832-1920* ; ID: gnd/1055297448"	"[Paris] : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. R 8840"	"1:KTA"	""	
"1749068060"	"3869237023"	"1868"	"Karte für das Eisenbahnproject Cordova - Jujny in der Argentinischen Republik im Jahre 1866 : durch ... Pompeo Moneta und Chs. W. Campell vermessenen Landstriches"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 17421"	"1:KTA"	""	
"1749068060"	"3869237031"	"1868"	"Karte für das Eisenbahnproject Cordova - Jujny in der Argentinischen Republik im Jahre 1866 : durch ... Pompeo Moneta und Chs. W. Campell vermessenen Landstriches"	""	"Berlin : Dietrich Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 17421<a>"	"1:KTA"	""	
"1748731556"	"3866897553"	"1868"	"Preliminary chart of part of Lake Superior : comprising the data obtained up to the close of field operations in 1867 and published in 1868"	""	"[Washington, D.C.] : U.S. Lake Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 3090"	"1:KTA"	""	
"1748731491"	"3866879229"	"1868"	"Preliminary chart of part of Lake Superior : comprising the data obtained up to the close of field operations in 1867 and published in 1868"	""	"[Washington, D.C.] : U.S. Lake Survey"	"1 Karte"	""	""	""	""	""	"Kart. R 3090"	"1:KTA"	""	
"1742604390"	"3823462091"	"1868"	"National Map Of The Territory Of The United States From The Mississippi River To The Pacific Ocean. Made by the authority of the Hon. O.H. Browning, Secretary of the Interior. ... Compiled from authorized explorations of Pacific Rail Road Routes, Public Surveys, and other reliable data from the Departments of the Government at Washington, D.C. by W.J. Keeler, Civil Engineer. 1868. Entered ... 1867 by Wm. J. Keeler ... Columbia. N. DuBois Draughtsman"	"Keeler, William J."	"[Place of publication not identified] : No Publisher"	"1 map"	""	""	""	""	""	"Kart. R 5198"	"1:KTA"	""	
"1727054679"	"3739938056"	"1868"	"Die deutschen Kolonien evangelischer Confession in Südamerica : nach den dem evangel. Oberkirchenrathe in Berlin zugegangenen Originalberichten"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 16408"	"1:KTA"	""	
"1727054679"	"3739938064"	"1868"	"Die deutschen Kolonien evangelischer Confession in Südamerica : nach den dem evangel. Oberkirchenrathe in Berlin zugegangenen Originalberichten"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. R 16408<a>"	"1:KTA"	""	
"1725988550"	"3733542231"	"1868"	"Die Vereinigten Staaten von Nordamerica nebst Canada"	""	"Weimar : Geographisches Institut"	"1 Karte"	""	""	""	""	""	"Kart. R 2899"	"1:KTA"	""	
"1677791756"	"3518124935"	"1868"	"Amérique du Sud"	""	"Paris : L. Andriveau-Goujon"	"1 Karte"	""	""	""	""	""	"Kart. R 14212"	"1:KTA"	""	
"1662726473"	"3417765730"	"1868"	"Carta topográphica da provincia de São Pedro do Rio Grande do Sul"	"Camargo, Antonio Eleutherio, de"	"Porto Alegre : Emilio Wiedemann"	"1 map"	""	""	""	""	""	"Kart. R 16799"	"1:KTA"	""	
"861000692"	"1848891709"	"1868"	"Originalkarte des nordwestlichen Theiles der Argentinischen Republik (Provinzen Tucuman & Catamarca) : nach den Handzeichnungen & Beschreibungen von H. Burmeister"	""	"Gotha : Justus Perthes; Gotha : Hellfarth"	"1 Kt"	""	""	""	""	""	"Kart. R 17764"	"1:KTA"	""	
"249500051"	"413343723"	"1868"	"Südbayern, Tirol und Salzburg, Steiermark, Kärnthen und Krain : Handbuch für Reisende"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Coblenz : Baedeker"	"XVIII, 213 S"	"15.40$jDeutsche Geschichte: Allgemeines; 74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106187422: Reise ; ID: gnd/4049275-8; 104704861: Deutschland ; ID: gnd/4011882-4"	""	""	"ark_2012-03-14"	"Kart. Rf 2657"	"1:KTA"	""	
"249500051"	"535038038"	"1868"	"Südbayern, Tirol und Salzburg, Steiermark, Kärnthen und Krain : Handbuch für Reisende"	"Baedeker, Karl *1801-1859* ; ID: gnd/116033290"	"Coblenz : Baedeker"	"XVIII, 213 S"	"15.40$jDeutsche Geschichte: Allgemeines; 74.05$jReisebeschreibungen$jGeschichte des Reisens"	"106187422: Reise ; ID: gnd/4049275-8; 104704861: Deutschland ; ID: gnd/4011882-4"	"Revision 2010 Hauptmagazin; Brüchiges Papier"	""	""	"S 15653<13>"	"1"	""	
"090267168"	"160741340X"	"1868"	"Colton's Atlas of America, illustrating the physical and political geography of North and South America and the West India Islands"	"Colton, G. Woolworth *1827-1901* ; ID: gnd/1055238700"	"New York : G. W. Bacon & Co."	"65 S."	""	""	""	""	""	"2'@Kart. R 36"	"1:KTA"	""	
"039366812"	"401976734"	"1868"	"Atlas do imperio do Brazil : comprehendendo as respectivas divisões administrativas, ecclesiasticas, eleitoraes e judiciarias"	""	"Rio de Janeiro : Lithogr. do Inst. Philomathico"	"36 S., 24 Bl."	""	"106370383: Brasilien ; ID: gnd/4008003-1; 106128507: Verwaltung ; ID: gnd/4063317-2"	""	""	""	"2'@Kart. R 16096<a>"	"1:KTA"	""	
