"PPN"	"EPN"	"Jahr"	"Titel+Zusatz"	"Verfasser"	"Ort+Verlag"	"Umfang"	"Basisklassifikation"	"Schlagwort"	"ExKommentar4802"	"Schlagwort6800"	"Abrufzeichen8600"	"Signatur"	"Standort"	"URL"	
"527032484"	"815727844"	"1868"	"[Text]"	"Mertens, Franz *1808-1897* ; ID: gnd/117567809"	"Berlin : Duncker; Paris : Morel; Turin : Löscher; London : Williams & Norgate"	"86 S."	""	""	""	""	""	"8'@Kart. U 11040<2>"	"1:KTA"	""	
"238812839"	"1662543476"	"1868"	"Darstellung der Territorialen Entwicklung des Brandenburg-Preussischen Staates von 1415 bis jetzt"	""	"Berlin : Dietrich Reimer"	"1 Kt."	""	""	""	""	""	"Kart. U 16930"	"1:KTA"	""	
"143625381"	"648527611"	"1868"	"Bibelatlas in 8 Blättern"	"Menke, Theodor *1819-1892* ; ID: gnd/116882093"	"Gotha : J. Perthes"	"8 Bl."	""	""	""	""	"ark_2022-12-11"	"2'@Kart. U 7090"	"1:KTA"	""	
"1758441933"	"3930676524"	"1867"	"Pontus Euxinus"	""	"[München]"	"1 Karte"	""	""	""	""	""	"Kart. U 188902"	"1:KTA"	""	
"1744387796"	"3834459143"	"1867"	"Die revidirte Karte von Europa, gehörig zu der Schrift: 'Groß-Germanien und die Revision der Karte von Europa' 3. Auflage"	""	"Berlin : J. Abelsdorff"	"1 Karte"	""	""	""	""	""	"Kart. U 10912"	"1:KTA"	""	
"1681985195"	"354071121X"	"1867"	"Regio Carthaginiensis : carte d'ensemble de la guerre de Curcon en 46 a. C. ; dressée d'après cell du Ministère de la Guerre (1857) et d'après des levé trigonometriques recents"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 5711"	"1:KTA"	""	
"1681902346"	"3540279849"	"1867"	"Carte d'ensemble de la guerre de Curcon en 46 a. C. : dressée d'après celle du Ministère de la Guerre (1857) et d'après des levé trigonometriques recents"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 5712"	"1:KTA"	""	
"1020542411"	"1768672326"	"1867"	"Inventaire et classement raisonné des 'monuments de la géographie' publié par M. Jomard, de 1842 à 1862"	"Avezac, Marie Armand Pascal$cd' *1800-1875* ; ID: gnd/116389478"	"[Paris] : [E. Donnaud]"	"8 pages"	""	""	""	""	""	"8'@Kart. U 392"	"1:KTA"	""	
"877353042"	"611474913"	"1867"	"Die Erwerbungen des Preussischen Staates : eine Karte zum Gebrauch beim Unterricht in der vaterländischen Geschichte"	""	"Berlin : Osw. Seehagen"	"1 Band (48 Seiten)"	""	""	""	""	""	"8'@Kart. U 16924"	"1:KTA"	""	
"312124732"	"631534962"	"1867"	"Atlas antiquus : zehn Karten zur alten Geschichte"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Reimer"	"10 Kt."	""	""	""	""	""	"2'@Kart. U 920<4>"	"1:KTA"	""	
"312124732"	"693187069"	"1867"	"Atlas antiquus : zehn Karten zur alten Geschichte"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Reimer"	"10 Kt."	""	""	""	""	""	"2'@Kart. U 920<4,a>"	"1:KTA"	""	
"1823873855"	"4221856955"	"1866"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl."	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'@Kart. U 942/2"	"4"	""	
"1823873855"	"4221856963"	"1866"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl."	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'@Kart. U 942/3"	"1:KTA"	""	
"1795592893"	"4089268494"	"1866"	"Uebersichts-Karte der im Jahre 1866 von Preussen erworbenen Länder"	""	""	"1 Karte"	""	""	""	""	""	"2'@Kart. U 16922"	"1:KTA"	""	
"1787285367"	"4045597514"	"1866"	"Pfahlbauten im ehemaligen Persanzig-See in Hinterpommern"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 17330"	"1:KTA"	""	
"1777305934"	"4001718103"	"1866"	"Trigonometrical survey of a part of Mesopotamia : from Sheriat el Beytha to Tel Ibrahim with the rivers Euphrates and Tigris"	"Selby, William Beaumont ; ID: gnd/129012297"	"[London] : J. & C. Walker"	"1 map"	""	""	""	""	""	"Kart. U 8006"	"1:KTA"	""	
"1761760602"	"3943320901"	"1866"	"Zur Situation"	""	"Berlin : [Verlag nicht ermittelbar]"	"1 Karte"	""	""	""	""	""	"Kart. U 14644"	"1:KTA"	""	
"1748498029"	"3856935606"	"1866"	"Karte von Preussen mit seinen neuesten Länder-Erwerbungen (1815-1866) : übersichtlich im Buntdruck dargestellt : zugleich vollständige Eisenbahnkarte von Nord- und dem grössten Theile von Süddeutschland$dgez. u. lithogr. von I. Monasch"	"Monasch, Isidor"	"Breslau : Joh. Urban Kern"	"1 Karte"	""	""	""	""	""	"Kart. U 16920"	"1:KTA"	""	
"1727802586"	"3742926276"	"1866"	"Politische Lage Deutschland's am 14. Juni 1866"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"4'@Kart. U 14640"	"1:KTA"	""	
"1724511521"	"3724015690"	"1866"	"Der Niger der Alten : nach A. Knötel"	""	""	"1 Karte"	""	""	""	""	""	"Kart. U 5808"	"1:KTA"	""	
"1698823401"	"367125730X"	"1866"	"Vergleichende Karte des alten Siciliens"	""	"Lübeck : H. G. Rahtgens; Lübeck : Catharineum O. P."	"1 Karte"	""	""	""	""	""	"8'@Kart. U 21117"	"1:KTA"	""	
"1694661202"	"3624017950"	"1866"	"Die Ophirfahrt"	""	""	"1 Karte"	""	""	""	""	""	"Kart. U 4815"	"1:KTA"	""	
"1686367651"	"3571542037"	"1866"	"Das Europa des Friedens"	""	"New York : chez Schmitt frères"	"1 Karte"	""	""	""	""	""	"Kart. U 10910"	"1:KTA"	""	
"1093229624"	"4117263803"	"1866"	"K. von Spruner's historisch-geographischer Schul-Atlas von Deutschland"	"Spruner, Karl$cvon *1803-1892* ; ID: gnd/117480525"	"Gotha : Perthes"	"20 S., [12] Bl."	""	""	""	""	""	"4'@Kart. U 13779<2>"	"1:KTA"	""	
"452443555"	"429516924"	"1866"	"Die politische Neugestaltung von Nord-Deutschland im Jahre 1866 : mit 3 Karten"	""	"Gotha : Justus Perthes"	"6 Bl."	"15.43$jDeutsche Geschichte des 19. Jahrhunderts bis zur Gegenwart"	"104704861: Deutschland ; ID: gnd/4011882-4; "	"Revision 2010 Hauptmagazin"	""	"ark_2012-03-14"	"4'@Rz 10421"	"1"	""	
"452443555"	"3882241063"	"1866"	"Die politische Neugestaltung von Nord-Deutschland im Jahre 1866 : mit 3 Karten"	""	"Gotha : Justus Perthes"	"6 Bl."	"15.43$jDeutsche Geschichte des 19. Jahrhunderts bis zur Gegenwart"	"104704861: Deutschland ; ID: gnd/4011882-4; "	""	""	""	"4'@Kart. U 15198"	"1:KTA"	""	
"304695947"	"1236972864"	"1866"	"Karten zum zweiten Theil"	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Wien : Gerold [u.a.]"	"[1], 32 Bl."	""	""	""	""	""	"2'@Kart. U 1312/1"	"1:KTA"	""	
"304695068"	"656596015"	"1866"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	"32 pl."	""	""	"Revision 2007 IIB3.2"	""	""	"2'@Rl 6898-Atlas,2"	"1:FOLIO"	""	
"304695068"	"1236965280"	"1866"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	"32 pl."	""	""	""	""	""	"2'@Kart. U 1310<b>"	"1:KTA"	""	
"304695068"	"1236965299"	"1866"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	"32 pl."	""	""	""	""	""	"2'@Kart. U 1310-2<c>"	"1:KTA"	""	
"304695068"	"1236968115"	"1866"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	"32 pl."	""	""	""	""	""	"2'@Kart. U 1310"	"1:KTA"	""	
"301940231"	"3696151750"	"1866"	"Antiquarische Karte der Insel Sylt : nach eigenen Messungen sowie ältern u. neuern Sylter Dorfprotocollen und Feldkarten, mit Berücksichtigung der Meierschen Karte über das Amt Tondern in Danckwerths Chronik von 1648"	""	"Garding : Lühr & Dircks"	"1 Kt."	""	"106146122: Sylt ; ID: gnd/4058710-1"	""	""	""	"Kart. U 17700"	"1:KTA"	""	
"217883915"	"443568189"	"1866"	"Atlas zur Geschichte des Preußischen Staates :in 10 Blatt ; zum Schulgebrauch bearbeitet und allen Freunden der Preussischen Geschichte gewidmet"	"Leeder, Ehrenfried ; ID: gnd/124629059"	"Weimar : Geogr. Inst."	"[10] Bl."	"15.04$jAusbildung$jBeruf$jOrganisationen$XGeschichte; 15.46$jBrandenburg$jPreußen$jBerlin$XDeutsche Geschichte"	"104516828: Preußen ; ID: gnd/4047194-9; 106317695: Geschichtsunterricht ; ID: gnd/4020533-2; "	""	""	""	"4'@Kart. U 16820"	"1:KTA"	""	
"13775020X"	"3725425302"	"1866"	"Historische Karte des Brandenburgisch-Preussischen Staates nach seiner Territorial-Entwickelung unter den Hohenzollern"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : Verlag von Stilke & van Muyden; Berlin : Kraatz"	"1 Kt."	""	""	""	""	""	"Kart. U 16912"	"1:KTA"	""	
"1841493724"	"430242950X"	"1865"	"Carte de l'Afrique sous la domination des Romains"	"$PNau De Champlouis *1833-1878* ; ID: gnd/1246111217"	"[Paris] : Dressée au Dépôt de la Guerre"	"1 Karte"	""	""	""	""	""	"Kart. U 5540<1865>"	"1:KTA"	""	
"1698823568"	"3671257733"	"1865"	"Vergleichende Karte des alten Siciliens"	""	"Lübeck : H. G. Rahtgens"	"1 Karte"	""	""	""	""	""	"Kart. U 21117/1"	"1:KTA"	""	
"1014425204"	"1751874745"	"1865"	"Die Herrschaftsgebiete des jetzigen Königreichs Württemberg nach dem Stand von 1801"	""	"Stuttgart"	"1 Karte auf 4 Blättern"	""	""	""	""	""	"Kart. U 15650"	"1:KTA"	""	
"38248309X"	"640025978"	"1865"	"Schul-Atlas zur biblischen Geschichte"	""	"Essen : Bädeker"	"24 S., 6 Kt."	""	""	""	""	"ark_2022-12-13"	"8'@Kart. U 7079<2>"	"1:KTA"	""	
"38248309X"	"1457599929"	"1865"	"Schul-Atlas zur biblischen Geschichte"	""	"Essen : Bädeker"	"24 S., 6 Kt."	""	""	""	""	""	"8'@Kart. U 7079<2;a>"	"1:KTA"	""	
"333197526"	"92742035X"	"1865"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl"	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'@Kart. U 942"	"1:KTA"	""	
"333197526"	"508600855"	"1865"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl"	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'@Kart. U 942<a>"	"1:KTA"	""	
"333197526"	"118389533X"	"1865"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl"	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'@Kart. U 942<b>"	"1:KTA"	""	
"333197526"	"125314611X"	"1865"	"Atlas antiquus"	""	"Gotha : Perthes"	"17 S., XXXI Bl"	"15.25$jAlte Geschichte"	"156890771: Alte Welt ; ID: gnd/4347206-0; 106396951: Altertum ; ID: gnd/4001480-0; "	""	""	""	"2'Kart. U 942/1"	"1:KTA"	""	
"304695874"	"656605383"	"1865"	"Karten zum ersten Theil"	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Wien : Gerold [u.a.]"	"[1], 4 Bl."	""	""	"Firmenrevision 2010"	""	""	"Rl 6909-Kt."	"1"	""	
"304695874"	"893063703"	"1865"	"Karten zum ersten Theil"	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Wien : Gerold [u.a.]"	"[1], 4 Bl."	""	""	""	""	""	"4'@Kart. U 1312"	"1:KTA"	""	
"304695874"	"1236973070"	"1865"	"Karten zum ersten Theil"	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Wien : Gerold [u.a.]"	"[1], 4 Bl."	""	""	""	""	""	"2'@Kart. U 1312/1"	"1:KTA"	""	
"304694924"	"656595981"	"1865"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	""	""	""	"Revision 2007 IIB3.2"	""	""	"2'@Rl 6898-Atlas,1"	"1:FOLIO"	""	
"304694924"	"1236964829"	"1865"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	""	""	""	""	""	""	"2'@Kart. U 1310"	"1:KTA"	""	
"304694924"	"1236964837"	"1865"	""	"$PNapoléon$nIII.$lFrankreich, Kaiser *1808-1873* ; ID: gnd/118586416"	"Paris : Plon [u.a.]"	""	""	""	""	""	""	"2'@Kart. U 1310<b>"	"1:KTA"	""	
"244610762"	"693457414"	"1865"	"Orbis antiqui descriptio"	""	"Gothae : Perthes"	"[1] gef. Bl., 11 S., XVIII gef. Bl."	""	"105606502: Schulatlas ; ID: gnd/4143306-3"	""	""	""	"8'@Kart. U 950<4>"	"1:KTA"	""	
"136422802"	"64810088X"	"1865"	"Historische Atlas von Noord-Nederland van de XVI eeuw tot op heden"	"Mees, Gregorius *1802-1883* ; ID: gnd/122022653"	"Rotterdam"	""	""	""	""	""	""	"2'@Kart. U 12950"	"1:KTA"	""	
"1845917766"	"4324471649"	"1864"	"Karte von Palaestina : für Schulen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : DietrichReimer"	"1 Karte"	""	""	""	""	""	"Kart. U 8630<2;a>"	"1:KTA"	""	
"1755999321"	"3918094189"	"1864"	"Das Nilland nach Ptolemaeus"	"Parthey, Gustav"	"[Berlin]"	"1 Karte"	""	""	""	""	""	"Kart. U 6330"	"1:KTA"	""	
"1755997248"	"3918089622"	"1864"	"Das Nilland nach Ptolemaeus"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 6331"	"1:KTA"	""	
"1755996845"	"3918088820"	"1864"	"Das Nilland und Arabien nach Ptolemaeus"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 6332"	"1:KTA"	""	
"1752300467"	"3893543856"	"1864"	"Litoral des megarischen Meerbusens : nach einem von Ferraguto"	""	"Berlin : D. Reimer"	"1 Karte"	""	""	""	""	""	"Kart. U 23988"	"1:KTA"	""	
"1725065614"	"372545521X"	"1864"	"Karte von Palaestina : für Schulen"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin : DietrichReimer"	"1 Karte"	""	""	""	""	""	"Kart. U 8630<2>"	"1:KTA"	""	
"1725054817"	"3725426171"	"1864"	"Historische Karte des Brandenburgisch-Preussischen Staates nach seiner Territorial-Entwickelung unter den Hohenzollern"	""	"Berlin : Verlag von Stilke & van Muyden"	"1 Karte"	""	""	""	""	""	"Kart. U 16910"	"1:KTA"	""	
"1725054817"	"372542618X"	"1864"	"Historische Karte des Brandenburgisch-Preussischen Staates nach seiner Territorial-Entwickelung unter den Hohenzollern"	""	"Berlin : Verlag von Stilke & van Muyden"	"1 Karte"	""	""	""	""	""	"Kart. U 16910<a>"	"1:KTA"	""	
"1046066412"	"1839571713"	"1864"	"Distribution des Dolmens sur la surface de la France"	""	"S.l."	"1 Karte"	""	""	""	""	""	"Kart. U 12485"	"1:KTA"	""	
"1042569711"	"1832026116"	"1864"	"Karte von Deutschland in Bezug auf jetzige Verhältnisse : Mittel-Europa oder Nord- & Süd-Deutschland in seiner Zukunft nach diplomatischen Aufstellungen"	""	"London : J. Hagger"	"1 Karte"	""	""	""	""	""	"Kart. U 14630"	"1:KTA"	""	
"1042569711"	"1833603311"	"1864"	"Karte von Deutschland in Bezug auf jetzige Verhältnisse : Mittel-Europa oder Nord- & Süd-Deutschland in seiner Zukunft nach diplomatischen Aufstellungen"	""	"London : J. Hagger"	"1 Karte"	""	""	""	""	""	"Kart. W 30012"	"1:KTA"	""	
"1041323433"	"1829603779"	"1864"	"Historisch-geographische Karte von Württemberg"	""	"Stuttgart : Kart. Büreau v. C. Baur"	"1 Karte"	""	""	""	""	""	"Kart. U 15640"	"1:KTA"	""	
"65483315X"	"1239170947"	"1864"	"Atlas de l'histoire du Consulat et de l'Empire"	""	"Paris : Lheureux"	"[2], [66] Bl."	""	""	""	""	""	"2'@Kart. U 417/10<1864>"	"1:KTA"	""	
"474420914"	"68891621X"	"1864"	"Die Länder der Heiligen Schrift : Histor.-geographischer Bibel-Atlas als Hilfsmittel zum Verständniss der h. Schrift ... nach den besten ... Hilfsquellen dargestellt in 7 Karten"	""	"Freiburg i. Br. : Herder"	"1 Atlas (7 Blätter)"	""	""	""	""	"ark_2022-12-18"	"4'@Kart. U 7080"	"1:KTA"	""	
"390103403"	"655119167"	"1864"	"Notice sur la carte de l'Afrique sous la domination des Romains"	"Champlouis, Nau, de"	"Paris : Impr. Impériale"	"46 S."	""	""	""	""	""	"!4'@Kart. U 5540"	"1:KTA"	""	
"377355437"	"631551069"	"1864"	"Historisch-geographischer Atlas der Alten Welt"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Weimar : Geograph. Institut"	"27 S., 16 Kt.-S."	""	""	""	""	""	"4'@Kart. U 910<15>"	"1:KTA"	""	
"377355437"	"693391375"	"1864"	"Historisch-geographischer Atlas der Alten Welt"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Weimar : Geograph. Institut"	"27 S., 16 Kt.-S."	""	""	""	""	""	"4'@Kart. U 910<15,a>"	"1:KTA"	""	
"343731193"	"649052927"	"1864"	"[Text]"	"Mertens, Franz *1808-1897* ; ID: gnd/117567809"	"Berlin : Duncker; Paris : Morel; Turin : Löscher; London : Williams & Norgate"	"49 S."	""	""	""	""	""	"8'@Kart. U 11040"	"1:KTA"	""	
"338206027"	"535061579"	"1864"	"Atlas zur Geschichte der Consulats und Kaiserreichs"	"Thiers, Adolphe *1797-1877* ; ID: gnd/118801937"	"Mannheim : Bensheimer"	"66 Bl."	"15.65$jFrankreich$XGeschichte"	"106327232: Frankreich ; ID: gnd/4018145-5; 105438111: Kriegsschauplatz ; ID: gnd/4165713-5; 104289007: Europa ; ID: gnd/4015701-5; "	""	""	""	"2'@Kart. U 417/11"	"1:KTA"	""	
"33592882X"	"521965977"	"1864"	"La terre : atlas historique et universel de géographie anciennes du Moyen-Âge et moderne ; avec un texte géographique et historique"	"Dufour, Adolphe Hippolyte ; ID: gnd/115774172X"	"Paris : Longerot"	"44 Kt"	"15.20$jAllgemeine Weltgeschichte; 74.07$jHistorische Geographie"	"104523042: Historische Geografie ; ID: gnd/4025103-2; 106075454: Weltgeschichte ; ID: gnd/4079158-0; ; "	""	""	""	"2'@Kart. U 418"	"1:KTA"	""	
"146134303"	"81572716X"	"1864"	"[Karte]"	"Mertens, Franz *1808-1897* ; ID: gnd/117567809"	"Berlin"	"1 Kt. auf 2 Bl."	""	""	""	""	""	"Kart. U 11040"	"1:KTA"	""	
"141011297"	"3891308582"	"1864"	"Carte de l'Afrique sous la domination des Romains"	"$PNau De Champlouis *1833-1878* ; ID: gnd/1246111217"	"[Paris] : Dépôt de la guerre"	"1 Karte auf 2 Blättern"	""	""	""	""	""	"Kart. U 5540<1864>"	"1:KTA"	""	
"1783076275"	"4024088343"	"1863"	"Galicko-Volodimirskaja Rus' i ei važnejšie istoričeskie mestzevosti ot najdavnětych' vremen' do roku 1453"	""	"L'vov : Z lit. inst. stavr."	"1 Karte"	""	""	""	""	""	"Kart. U 18723"	"1:KTA"	""	
"1754977804"	"3909978142"	"1863"	"Hispanien nach Pomponius Mela"	""	"[S.l.]"	"1 Karte"	""	""	""	""	""	"Kart. U 19600"	"1:KTA"	""	
"1742843867"	"3825736830"	"1863"	"Archaeologische Karte des Kantons Zürich"	""	"Winterthur : J. Wurster & Co"	"1 Karte"	""	""	""	""	""	"Kart. U 13650"	"1:KTA"	""	
"174120948X"	"3813422623"	"1863"	"Mappula Marchiae Bavaricae ab Imperatr. Aug. Carolo Magno in pagos divisae oder das Land ob der Ens in seiner Gestaltung und Eintheilung vom VII. bis XIII. Jahrhundert"	""	"[Wien] : K.u.K. Staatsdruckerei"	"1 Karte"	""	""	""	""	""	"Kart. U 18367"	"1:KTA"	""	
"172751419X"	"3741301310"	"1863"	"Das Römische Reich Deutscher Nation um das Jahr 1000 : Übersichtskarte zu W. v. Giesebrecht's Geschichte der deutschen Kaiserzeit I. u. II"	""	"Braunschweig : Verlag von C. A. Schwetschke & Sohn"	"1 Karte"	""	"104704861: Deutschland ; ID: gnd/4011882-4; ; "	""	""	""	"Kart. U 4030"	"1:KTA"	""	
"172751419X"	"3741301329"	"1863"	"Das Römische Reich Deutscher Nation um das Jahr 1000 : Übersichtskarte zu W. v. Giesebrecht's Geschichte der deutschen Kaiserzeit I. u. II"	""	"Braunschweig : Verlag von C. A. Schwetschke & Sohn"	"1 Karte"	""	"104704861: Deutschland ; ID: gnd/4011882-4; ; "	""	""	""	"Kart. U 4030<a>"	"1:KTA"	""	
"172751419X"	"3741301337"	"1863"	"Das Römische Reich Deutscher Nation um das Jahr 1000 : Übersichtskarte zu W. v. Giesebrecht's Geschichte der deutschen Kaiserzeit I. u. II"	""	"Braunschweig : Verlag von C. A. Schwetschke & Sohn"	"1 Karte"	""	"104704861: Deutschland ; ID: gnd/4011882-4; ; "	""	""	""	"Kart. U 4030<b>"	"1:KTA"	""	
"1725976730"	"3733516532"	"1863"	"Beitrag zur inschriftlichen Topographie Klein-Asiens"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin"	""	""	""	""	""	""	"8'@Kart. U 7646"	"1:KTA"	""	
"1725976730"	"3733516540"	"1863"	"Beitrag zur inschriftlichen Topographie Klein-Asiens"	"Kiepert, Heinrich *1818-1899* ; ID: gnd/116168862"	"Berlin"	""	""	""	""	""	""	"Kart. U 7646/1"	"1:KTA"	""	
"1663285160"	"3422527311"	"1863"	"Maps of the eschated counties in Ireland 1609"	""	"[London]"	"33 Karten"	""	""	""	""	""	"2'@Kart. U 11960"	"1:KTA"	""	
"1577356624"	"3666264840"	"1863"	"Der preussische Staat in seiner territorialen Entwickelung unter den Hohenzollern"	""	"Berlin : Verlag von Franz Lobeck"	"1 Karte"	""	"104516828: Preußen ; ID: gnd/4047194-9; "	""	""	""	"Kart. U 17004"	"1:KTA"	""	
"1049228553"	"1849319413"	"1863"	"Carte de la Wolhynie, de la Podolie et de l'Ukraine"	""	"Bruxelles : Sigismond Gerstmann"	"1 Kt."	""	"104251778: Wolynien ; ID: gnd/4079380-1; 189138955: Podolien ; ID: gnd/4386758-3; 104252782: Ukraine ; ID: gnd/4061496-7; "	""	""	""	"Kart. U 19384"	"1:KTA"	""	
"560404158"	"1187546704"	"1863"	"Atlas antiquus : zehn Karten zur alten Geschichte"	""	"Berlin : Reimer"	"10 Doppels."	""	""	""	""	""	"2'@Kart. U 920<3>"	"1:KTA"	""	
"375368841"	"639493491"	"1863"	"Verzeichniss der Römischen Provinzen aufgesetzt um 297"	""	"Berlin"	"S. 489 - 538"	"06.11$jAbendländische Handschriftenkunde: Allgemeines; 15.28$jRömisches Reich"	"106082094: Römisches Reich ; ID: gnd/4076778-4; 104696044: Provinz ; ID: gnd/4176036-0; 105266639: Verzeichnis ; ID: gnd/4188171-0; 104544139: Codex ; ID: gnd/4148186-0; 10457187X: Handschrift ; ID: gnd/4023287-6; "	"Revision 2013 Hauptmagazin"	""	"ark_2010-12-12"	"4'@Wo 1146"	"4"	""	
"375368841"	"639493505"	"1863"	"Verzeichniss der Römischen Provinzen aufgesetzt um 297"	""	"Berlin"	"S. 489 - 538"	"06.11$jAbendländische Handschriftenkunde: Allgemeines; 15.28$jRömisches Reich"	"106082094: Römisches Reich ; ID: gnd/4076778-4; 104696044: Provinz ; ID: gnd/4176036-0; 105266639: Verzeichnis ; ID: gnd/4188171-0; 104544139: Codex ; ID: gnd/4148186-0; 10457187X: Handschrift ; ID: gnd/4023287-6; "	"Revision 2015 IIA"	""	""	"4'@Ab 20-1862,philolog.,hist.Abh."	"1"	""	
"375368841"	"1526982102"	"1863"	"Verzeichniss der Römischen Provinzen aufgesetzt um 297"	""	"Berlin"	"S. 489 - 538"	"06.11$jAbendländische Handschriftenkunde: Allgemeines; 15.28$jRömisches Reich"	"106082094: Römisches Reich ; ID: gnd/4076778-4; 104696044: Provinz ; ID: gnd/4176036-0; 105266639: Verzeichnis ; ID: gnd/4188171-0; 104544139: Codex ; ID: gnd/4148186-0; 10457187X: Handschrift ; ID: gnd/4023287-6; "	"Revision 2015 IIA"	""	""	"4'@Ab 20-1862,philolog.,hist.Abh.<a>"	"1"	""	
"375368841"	"3815991102"	"1863"	"Verzeichniss der Römischen Provinzen aufgesetzt um 297"	""	"Berlin"	"S. 489 - 538"	"06.11$jAbendländische Handschriftenkunde: Allgemeines; 15.28$jRömisches Reich"	"106082094: Römisches Reich ; ID: gnd/4076778-4; 104696044: Provinz ; ID: gnd/4176036-0; 105266639: Verzeichnis ; ID: gnd/4188171-0; 104544139: Codex ; ID: gnd/4148186-0; 10457187X: Handschrift ; ID: gnd/4023287-6; "	""	""	""	"4'@Kart. U 3010"	"1:KTA"	""	
"1812791836"	"4174810672"	"1862"	"Die Lage der Oase von Siwah nach den neuesten Messungen"	""	""	"1 Karte"	""	""	""	""	""	"Kart. U 5794"	"1:KTA"	""	
"1805305387"	"4141674206"	"1862"	"Planisphère illustré présentant la description géographique des parties connues de la terre : indiquant les découvertes maritimes et continentales les colonies des diverses nations ..."	""	"Paris : Fatout"	"1 Karte"	""	""	""	""	""	"Kart. U 4506"	"1:KTA"	""	
"1755003951"	"3910034608"	"1862"	"Die Lage der Oase des Ammon nach Ptolemaeus"	""	"Berlin : Leopold Kraatz"	"2 Karten auf 1 Blatt"	""	""	""	""	""	"Kart. U 5794"	"1:KTA"	""	
"1727525922"	"3741331635"	"1862"	"Übersicht der Provincial Eintheilung von Italien seit Diocletian"	""	"Berlin : Monecke"	"1 Karte"	""	""	""	""	""	"Kart. U 20170"	"1:KTA"	""	
"1727525922"	"3741331643"	"1862"	"Übersicht der Provincial Eintheilung von Italien seit Diocletian"	""	"Berlin : Monecke"	"1 Karte"	""	""	""	""	""	"Kart. U 20170<a>"	"1:KTA"	""	
"1727525922"	"3741331651"	"1862"	"Übersicht der Provincial Eintheilung von Italien seit Diocletian"	""	"Berlin : Monecke"	"1 Karte"	""	""	""	""	""	"Kart. U 20170<b>"	"1:KTA"	""	
